date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,pressure_msl_mean,cloud_cover_mean,wind_speed_10m_mean,wind_speed_10m_max,precipitation_sum,rain_sum
2023-02-08,21.8,25.0,19.8,91,1011.6,100,14.1,19.6,4.9,4.9
2023-02-09,22.3,25.4,20.9,92,1012.2,98,13.0,19.3,5.4,5.4
2023-02-10,23.4,28.4,20.5,85,1011.3,78,16.2,24.9,2.6,2.6
2023-02-11,24.0,29.0,21.8,86,1008.5,61,17.3,25.3,0.8,0.8
2023-02-12,24.8,32.5,20.6,83,1007.3,37,11.7,16.0,0.3,0.3
2023-02-13,24.2,30.0,19.6,84,1009.9,42,10.4,24.1,2.3,2.3
2023-02-14,17.4,19.3,15.6,66,1018.9,99,14.8,25.0,3.9,3.9
2023-02-15,16.3,18.0,14.4,61,1023.0,100,10.7,15.9,0.5,0.5
2023-02-16,16.8,19.6,14.6,66,1023.3,92,6.4,10.0,0.2,0.2
2023-02-17,17.6,21.7,13.2,78,1019.7,90,5.9,11.4,0.0,0.0
2023-02-18,19.4,24.9,14.8,81,1016.6,91,7.5,14.2,0.0,0.0
2023-02-19,19.6,24.5,17.0,82,1019.1,82,9.3,17.6,3.7,3.7
2023-02-20,20.0,24.1,16.3,66,1018.9,54,7.8,12.3,0.0,0.0
2023-02-21,20.1,25.1,15.9,74,1019.5,35,7.7,16.3,0.0,0.0
2023-02-22,19.7,23.4,16.2,75,1019.5,80,10.5,15.6,0.2,0.2
2023-02-23,20.2,24.4,16.6,76,1016.5,88,9.3,17.1,0.2,0.2
2023-02-24,19.2,20.9,18.1,72,1020.1,100,11.6,21.9,1.4,1.4
2023-02-25,18.8,22.8,14.8,52,1026.4,39,12.4,18.7,0.0,0.0
2023-02-26,17.1,22.1,13.1,57,1028.3,0,10.5,18.1,0.0,0.0
2023-02-27,17.0,23.5,10.9,68,1025.3,15,7.1,11.7,0.0,0.0
2023-02-28,18.0,24.8,12.1,76,1021.8,30,8.1,14.8,0.0,0.0
2023-03-01,19.4,23.8,14.8,81,1021.4,80,6.0,9.7,0.6,0.6
2023-03-02,21.3,26.8,16.3,69,1022.4,45,8.8,14.0,0.0,0.0
2023-03-03,20.3,25.5,15.8,75,1022.8,54,8.0,14.1,0.2,0.2
2023-03-04,20.2,24.0,16.2,71,1024.0,56,4.6,7.9,0.0,0.0
2023-03-05,20.5,25.5,15.4,73,1021.8,38,7.7,15.8,0.0,0.0
2023-03-06,20.8,25.9,15.8,76,1019.1,41,11.2,17.7,0.0,0.0
2023-03-07,21.5,26.6,18.0,75,1018.0,76,11.2,14.9,0.2,0.2
2023-03-08,21.9,26.0,18.6,79,1018.2,90,9.4,13.3,0.0,0.0
2023-03-09,23.0,28.3,18.1,76,1017.7,45,6.0,14.6,0.0,0.0
2023-03-10,23.3,29.4,18.2,73,1014.3,31,11.8,21.7,0.0,0.0
2023-03-11,22.7,26.1,19.5,77,1015.7,93,11.7,15.1,0.9,0.9
2023-03-12,23.1,28.0,19.1,76,1018.4,99,8.9,25.6,8.9,8.9
2023-03-13,18.5,21.5,16.5,62,1021.7,98,10.3,21.9,1.9,1.9
2023-03-14,20.2,26.4,14.9,66,1014.1,34,9.2,18.6,0.0,0.0
2023-03-15,21.1,25.1,17.0,84,1014.0,83,8.2,13.8,0.7,0.7
2023-03-16,23.4,27.7,19.8,77,1015.1,78,14.7,19.4,0.1,0.1
2023-03-17,23.5,27.6,20.7,80,1013.8,75,13.4,17.1,0.0,0.0
2023-03-18,23.7,28.5,20.8,79,1012.6,93,13.5,17.2,0.0,0.0
2023-03-19,23.8,28.5,20.5,79,1010.8,97,15.1,21.2,0.4,0.4
2023-03-20,24.7,30.3,21.1,82,1007.8,78,14.6,19.2,0.4,0.4
2023-03-21,26.2,32.3,21.9,82,1004.7,80,8.9,13.8,0.0,0.0
2023-03-22,28.2,36.2,22.8,73,1002.3,40,9.4,18.4,0.0,0.0
2023-03-23,28.5,35.8,22.1,73,1002.3,9,6.1,13.3,0.0,0.0
2023-03-24,27.4,34.3,22.9,79,1005.2,12,9.8,21.3,12.0,12.0
2023-03-25,25.1,28.2,22.0,86,1009.3,96,10.8,18.9,14.4,14.4
2023-03-26,20.9,24.0,17.6,79,1011.9,98,11.5,19.1,10.8,10.8
2023-03-27,19.4,21.0,18.1,76,1014.7,100,11.4,18.2,1.9,1.9
2023-03-28,19.1,21.3,17.6,76,1016.1,100,7.4,9.7,0.3,0.3
2023-03-29,20.3,24.5,17.3,78,1014.2,95,7.4,10.6,0.1,0.1
2023-03-30,20.6,23.5,18.0,80,1012.0,97,6.5,11.3,1.6,1.6
2023-03-31,22.0,25.4,19.5,83,1011.0,100,6.9,10.5,0.5,0.5
2023-04-01,22.8,25.3,20.9,88,1009.2,100,6.6,12.8,1.1,1.1
2023-04-02,25.5,30.8,23.2,88,1006.1,74,11.3,16.1,2.5,2.5
2023-04-03,26.6,32.5,22.8,83,1004.3,51,10.9,16.9,0.3,0.3
2023-04-04,27.0,32.8,22.8,84,1003.1,68,8.7,15.4,0.0,0.0
2023-04-05,27.0,33.0,21.6,83,1004.0,33,7.1,11.9,0.0,0.0
2023-04-06,26.4,31.8,22.9,78,1008.3,50,11.8,25.7,1.1,1.1
2023-04-07,23.8,27.2,21.5,61,1014.3,99,9.0,15.4,0.0,0.0
2023-04-08,20.6,22.0,18.9,79,1018.6,100,8.5,15.9,2.3,2.3
2023-04-09,20.0,22.7,18.4,78,1016.5,100,5.6,9.5,0.0,0.0
2023-04-10,21.9,25.4,19.4,85,1011.4,96,4.9,9.5,0.9,0.9
2023-04-11,24.5,27.9,22.2,88,1008.7,100,7.2,13.4,1.2,1.2
2023-04-12,25.6,28.9,23.6,88,1009.1,92,13.5,17.5,3.8,3.8
2023-04-13,25.4,27.5,23.8,90,1008.1,100,14.6,20.3,4.2,4.2
2023-04-14,26.1,28.5,24.5,90,1007.6,95,13.0,16.1,2.5,2.5
2023-04-15,25.7,29.1,23.3,85,1010.5,81,8.6,18.8,18.8,18.8
2023-04-16,25.6,30.0,22.2,81,1008.7,95,7.9,12.7,0.0,0.0
2023-04-17,25.9,31.2,22.2,85,1006.4,68,14.0,18.2,0.5,0.5
2023-04-18,27.8,32.8,24.6,85,1004.2,61,10.5,15.6,0.5,0.5
2023-04-19,28.2,33.8,23.9,83,1001.2,14,7.8,12.8,0.0,0.0
2023-04-20,27.9,33.3,24.0,83,1000.5,43,7.5,17.5,0.1,0.1
2023-04-21,28.2,33.5,24.0,83,1001.1,47,8.3,18.5,0.3,0.3
2023-04-22,28.7,34.2,24.1,81,1002.8,26,10.9,17.7,0.0,0.0
2023-04-23,28.7,33.7,25.3,81,1006.5,45,14.1,18.7,0.5,0.5
2023-04-24,27.3,31.9,25.0,86,1010.0,84,11.6,17.6,5.7,5.7
2023-04-25,22.5,24.8,21.0,76,1013.9,99,12.8,24.2,9.5,9.5
2023-04-26,23.0,26.6,21.1,67,1013.9,86,6.5,9.7,0.0,0.0
2023-04-27,24.4,29.4,20.1,77,1010.8,64,12.4,19.5,0.0,0.0
2023-04-28,26.6,30.6,23.5,84,1009.3,64,16.3,22.3,1.4,1.4
2023-04-29,25.6,28.8,22.8,83,1011.0,86,10.8,22.5,5.6,5.6
2023-04-30,21.8,24.4,20.4,78,1013.3,69,6.0,9.3,2.7,2.7
2023-05-01,23.9,29.1,19.1,77,1011.4,21,8.6,18.4,0.0,0.0
2023-05-02,25.7,29.7,21.5,81,1010.5,52,15.2,23.4,0.5,0.5
2023-05-03,27.4,31.5,24.2,82,1008.7,63,17.9,23.4,0.3,0.3
2023-05-04,28.9,34.1,25.2,81,1003.3,33,17.1,24.9,0.1,0.1
2023-05-05,30.5,36.3,25.8,76,998.6,18,9.4,16.3,0.0,0.0
2023-05-06,32.4,39.2,26.3,69,997.4,7,8.6,18.0,0.0,0.0
2023-05-07,31.0,36.5,27.1,75,1000.9,42,13.0,19.9,2.9,2.9
2023-05-08,25.3,28.2,23.9,80,1008.4,100,13.0,18.0,9.3,9.3
2023-05-09,25.2,29.0,22.2,81,1010.0,87,9.8,16.3,1.3,1.3
2023-05-10,27.1,31.1,24.4,86,1009.2,82,10.1,17.8,8.1,8.1
2023-05-11,25.1,26.5,23.2,92,1011.7,99,10.3,20.1,34.8,34.8
2023-05-12,23.9,27.0,21.5,74,1014.1,99,11.5,15.8,18.4,18.4
2023-05-13,22.6,24.8,21.2,81,1013.8,100,11.4,16.7,22.5,22.5
2023-05-14,23.6,27.9,19.6,79,1011.9,84,6.8,11.8,0.0,0.0
2023-05-15,25.9,30.0,21.2,80,1008.8,95,9.6,16.8,0.0,0.0
2023-05-16,28.9,34.2,24.0,79,1004.4,64,10.7,15.8,0.0,0.0
2023-05-17,31.0,37.0,24.9,69,1002.5,18,9.0,12.5,0.0,0.0
2023-05-18,30.9,36.3,25.3,65,1002.8,20,5.9,11.0,0.0,0.0
2023-05-19,30.6,35.5,26.4,76,1003.1,7,7.9,13.5,0.0,0.0
2023-05-20,30.7,35.7,26.4,77,1003.3,21,8.9,14.6,0.0,0.0
2023-05-21,31.8,37.2,27.8,73,1003.7,40,12.3,19.8,0.0,0.0
2023-05-22,32.2,37.5,27.9,72,1003.4,21,9.4,23.0,0.0,0.0
2023-05-23,29.8,33.5,26.5,77,1005.2,89,13.5,26.9,8.5,8.5
2023-05-24,27.8,31.2,25.6,85,1006.5,99,11.0,16.0,21.1,21.1
2023-05-25,27.2,31.0,25.1,89,1007.0,99,7.2,14.0,15.8,15.8
2023-05-26,28.6,32.4,25.8,84,1007.5,84,10.5,15.4,4.4,4.4
2023-05-27,28.8,31.9,26.2,82,1006.5,58,12.1,16.0,2.9,2.9
2023-05-28,28.8,32.1,26.0,82,1007.3,67,11.1,14.3,1.1,1.1
2023-05-29,29.2,33.0,25.3,82,1007.5,19,7.7,13.2,1.1,1.1
2023-05-30,30.2,34.5,26.2,76,1005.6,5,9.1,14.8,0.0,0.0
2023-05-31,30.6,35.5,25.9,75,1002.8,8,9.4,16.9,0.0,0.0
2023-06-01,31.4,36.5,27.1,76,1000.6,42,8.6,18.1,0.0,0.0
2023-06-02,32.1,37.4,27.8,74,1001.5,75,8.8,19.1,0.0,0.0
2023-06-03,29.6,35.2,27.2,82,1004.5,65,7.2,19.8,8.5,8.5
2023-06-04,29.0,32.8,27.1,84,1005.0,96,7.7,16.9,16.7,16.7
2023-06-05,28.8,31.5,25.9,84,1005.0,100,6.2,11.4,5.8,5.8
2023-06-06,27.6,31.7,24.8,87,1005.5,98,7.3,14.1,35.6,35.6
2023-06-07,28.7,32.4,25.0,83,1005.1,93,8.2,13.4,7.9,7.9
2023-06-08,28.9,32.8,25.9,85,1004.1,97,6.8,13.0,20.4,20.4
2023-06-09,28.6,32.5,25.5,78,1003.0,80,12.2,16.7,18.4,18.4
2023-06-10,29.9,34.0,25.6,77,1001.2,70,5.6,10.8,0.2,0.2
2023-06-11,30.7,35.8,26.7,76,1000.9,85,8.0,16.5,0.0,0.0
2023-06-12,29.9,34.1,27.1,82,1001.4,99,6.3,13.2,10.2,10.2
2023-06-13,28.6,31.8,26.6,85,1002.0,100,5.3,9.5,15.7,15.7
2023-06-14,27.9,30.4,25.5,85,1004.3,97,5.1,8.0,16.2,16.2
2023-06-15,28.7,33.0,25.7,85,1003.5,99,4.9,10.6,7.5,7.5
2023-06-16,29.6,32.7,25.9,84,1001.9,100,8.4,16.3,5.7,5.7
2023-06-17,30.3,34.2,27.4,81,1002.6,100,8.5,16.2,9.9,9.9
2023-06-18,29.1,32.2,26.5,83,1003.3,100,10.0,14.8,9.0,9.0
2023-06-19,29.6,32.8,27.5,82,1002.8,100,9.1,16.0,1.1,1.1
2023-06-20,30.1,33.7,27.0,81,1002.8,100,6.2,13.0,1.5,1.5
2023-06-21,30.5,34.2,27.4,80,1003.6,97,6.7,11.8,0.4,0.4
2023-06-22,29.9,33.0,27.6,85,1003.5,100,5.5,11.7,0.2,0.2
2023-06-23,27.8,30.0,25.8,88,1003.7,100,5.9,16.0,14.3,14.3
2023-06-24,26.4,28.6,24.8,93,1003.9,100,5.9,10.8,40.4,40.4
2023-06-25,26.3,28.1,24.6,89,1005.1,100,3.7,7.6,47.0,47.0
2023-06-26,25.9,26.8,24.6,90,1006.1,94,6.6,11.3,13.3,13.3
2023-06-27,27.3,30.5,24.1,85,1007.0,93,11.3,16.2,21.4,21.4
2023-06-28,28.8,32.4,25.3,81,1007.1,45,12.7,20.4,1.4,1.4
2023-06-29,30.2,34.3,26.5,78,1004.0,33,13.3,18.4,0.3,0.3
2023-06-30,31.3,36.0,27.6,78,1001.5,89,10.6,14.7,0.0,0.0
2023-07-01,31.9,36.5,28.0,75,1001.5,89,8.3,16.6,0.0,0.0
2023-07-02,31.4,36.5,28.2,76,1002.5,99,7.9,17.5,2.5,2.5
2023-07-03,30.4,35.2,27.0,80,1003.2,100,10.4,15.8,12.4,12.4
2023-07-04,30.2,33.8,27.8,76,1003.8,86,7.6,11.8,12.2,12.2
2023-07-05,29.7,33.4,26.9,82,1004.1,56,6.2,14.5,7.5,7.5
2023-07-06,31.3,35.5,27.5,74,1004.1,34,13.3,19.6,0.0,0.0
2023-07-07,32.0,36.2,28.4,71,1004.1,40,15.6,18.9,0.0,0.0
2023-07-08,31.0,35.3,26.8,77,1005.5,78,15.6,26.5,15.5,15.5
2023-07-09,30.8,34.8,27.1,77,1006.1,96,12.4,18.0,0.2,0.2
2023-07-10,31.3,35.4,27.8,72,1005.2,70,13.0,16.1,0.3,0.3
2023-07-11,31.5,35.5,28.2,71,1004.3,33,12.4,17.8,0.0,0.0
2023-07-12,31.9,35.9,28.2,70,1003.7,37,10.9,14.5,0.0,0.0
2023-07-13,31.8,36.1,27.9,69,1002.7,46,8.4,16.3,0.0,0.0
2023-07-14,31.0,33.5,28.5,77,1002.6,74,7.0,15.6,9.7,9.7
2023-07-15,29.4,33.2,25.5,81,1002.5,84,10.9,19.1,14.4,14.4
2023-07-16,30.3,35.8,26.2,75,1000.2,94,9.2,14.4,3.8,3.8
2023-07-17,31.7,36.0,27.6,65,998.1,100,11.3,22.3,0.2,0.2
2023-07-18,28.5,31.0,25.1,71,998.4,100,15.2,26.8,5.8,5.8
2023-07-19,26.9,30.2,25.1,86,1003.1,100,9.4,14.8,10.0,10.0
2023-07-20,26.6,29.9,24.5,90,1006.0,100,5.1,9.0,13.7,13.7
2023-07-21,28.4,31.8,25.3,86,1008.2,71,5.3,9.5,6.0,6.0
2023-07-22,29.6,32.9,26.3,81,1009.0,90,9.2,13.6,0.5,0.5
2023-07-23,30.4,34.5,26.7,76,1007.5,30,10.7,14.4,0.0,0.0
2023-07-24,30.2,34.2,26.6,76,1005.7,58,9.7,14.3,0.1,0.1
2023-07-25,30.7,34.7,26.8,72,1005.3,71,9.9,15.2,0.0,0.0
2023-07-26,31.1,35.7,26.9,73,1003.3,68,8.5,14.3,0.0,0.0
2023-07-27,31.2,35.8,27.4,77,1000.1,95,5.2,13.3,0.2,0.2
2023-07-28,29.3,32.5,26.6,81,998.6,99,8.5,13.3,7.7,7.7
2023-07-29,30.2,34.2,27.0,79,999.9,95,7.6,13.8,3.2,3.2
2023-07-30,28.9,32.4,26.6,85,1001.4,93,6.4,14.3,18.6,18.6
2023-07-31,27.6,30.6,25.1,89,1003.0,100,5.5,11.2,23.2,23.2
2023-08-01,28.1,31.8,26.1,88,1002.8,94,3.9,10.4,35.2,35.2
2023-08-02,27.5,31.2,25.5,89,1002.0,100,4.6,13.6,19.0,19.0
2023-08-03,27.5,31.2,25.6,90,1001.1,100,6.2,9.7,11.9,11.9
2023-08-04,27.3,30.1,25.4,91,1002.1,100,7.4,12.6,30.3,30.3
2023-08-05,27.6,30.0,25.1,90,1001.3,99,6.2,10.9,4.7,4.7
2023-08-06,27.9,30.9,25.9,90,998.7,100,5.4,9.0,1.9,1.9
2023-08-07,28.2,31.1,25.2,85,998.1,81,6.5,11.5,10.1,10.1
2023-08-08,27.9,32.2,25.4,90,1000.3,82,4.4,15.1,28.1,28.1
2023-08-09,29.2,33.0,25.9,86,1002.4,90,4.2,9.4,4.6,4.6
2023-08-10,28.8,31.9,26.7,89,1003.4,98,5.2,10.0,9.4,9.4
2023-08-11,27.9,31.5,26.0,90,1002.1,95,4.1,9.4,19.2,19.2
2023-08-12,27.9,30.6,25.6,90,1001.5,86,4.8,9.8,10.1,10.1
2023-08-13,28.4,32.7,25.8,86,1002.0,88,5.6,12.7,7.0,7.0
2023-08-14,28.1,32.0,25.9,90,1002.7,95,4.5,12.4,11.1,11.1
2023-08-15,27.8,31.0,25.4,87,1004.2,96,5.6,10.0,13.9,13.9
2023-08-16,28.7,33.0,24.6,86,1005.1,69,6.5,12.0,20.4,20.4
2023-08-17,30.4,34.0,27.0,82,1004.5,68,5.3,10.4,0.7,0.7
2023-08-18,30.5,34.5,26.9,81,1003.0,96,7.1,10.5,7.0,7.0
2023-08-19,27.6,30.0,25.8,90,1004.8,100,5.7,12.5,12.1,12.1
2023-08-20,27.0,28.8,25.3,91,1005.5,100,6.8,10.5,36.5,36.5
2023-08-21,28.5,32.3,24.7,86,1005.8,94,8.3,12.9,10.8,10.8
2023-08-22,29.3,32.2,25.9,83,1004.4,98,5.9,10.7,1.1,1.1
2023-08-23,28.9,33.2,25.5,86,1002.8,100,5.7,12.6,33.7,33.7
2023-08-24,27.3,31.0,24.9,90,1004.4,99,6.6,10.9,24.8,24.8
2023-08-25,27.6,31.5,24.7,88,1004.8,99,5.4,11.0,20.2,20.2
2023-08-26,28.7,32.0,25.2,87,1002.2,97,8.0,12.6,16.7,16.7
2023-08-27,29.9,34.0,26.7,82,999.8,91,6.6,10.9,3.2,3.2
2023-08-28,28.0,30.6,26.0,83,1002.4,97,9.9,16.6,6.7,6.7
2023-08-29,28.2,31.1,25.4,77,1004.6,62,9.5,19.3,0.0,0.0
2023-08-30,28.1,31.9,25.0,70,1006.8,44,11.0,22.3,0.0,0.0
2023-08-31,28.5,33.1,24.0,69,1006.5,7,8.0,17.5,0.0,0.0
2023-09-01,28.8,33.3,25.6,72,1005.3,34,8.8,14.6,0.1,0.1
2023-09-02,29.9,34.5,25.9,70,1003.1,46,9.4,20.2,0.0,0.0
2023-09-03,26.9,28.3,25.1,77,1003.1,99,9.0,18.4,0.8,0.8
2023-09-04,26.2,29.5,24.3,84,1005.1,88,11.1,15.1,2.3,2.3
2023-09-05,28.3,32.3,24.4,78,1006.0,66,8.4,12.7,0.9,0.9
2023-09-06,29.2,33.0,25.8,82,1006.7,94,7.1,13.1,2.1,2.1
2023-09-07,29.9,33.8,26.0,79,1006.4,69,6.9,12.9,0.4,0.4
2023-09-08,28.4,32.3,25.4,84,1006.4,85,8.5,15.8,6.7,6.7
2023-09-09,27.8,31.6,24.9,88,1005.0,92,6.4,15.6,3.6,3.6
2023-09-10,27.9,31.5,25.2,88,1004.1,98,5.4,10.0,4.6,4.6
2023-09-11,27.8,31.8,25.6,89,1003.1,99,5.8,10.4,10.4,10.4
2023-09-12,27.4,30.6,25.8,91,1003.6,100,5.6,14.2,17.9,17.9
2023-09-13,25.9,28.0,24.1,89,1005.2,100,14.4,18.2,24.1,24.1
2023-09-14,24.5,25.3,24.0,91,1007.2,100,11.9,15.4,28.5,28.5
2023-09-15,25.1,27.0,23.4,87,1008.3,98,9.5,14.1,10.6,10.6
2023-09-16,26.2,28.1,24.5,87,1009.1,92,7.3,12.7,14.6,14.6
2023-09-17,26.3,30.2,24.0,90,1008.7,99,4.6,10.7,24.0,24.0
2023-09-18,27.4,30.7,24.2,87,1009.0,90,5.6,10.2,3.8,3.8
2023-09-19,28.0,31.9,25.3,85,1009.4,76,8.9,15.0,1.6,1.6
2023-09-20,28.5,31.6,25.9,85,1009.0,24,9.2,13.7,1.7,1.7
2023-09-21,28.8,32.2,26.0,85,1009.4,18,8.2,13.9,2.0,2.0
2023-09-22,28.9,32.7,25.9,83,1009.1,57,8.9,14.1,0.0,0.0
2023-09-23,28.9,32.5,25.9,82,1009.1,24,8.4,15.9,0.0,0.0
2023-09-24,27.9,31.9,24.9,86,1008.5,38,6.7,14.9,1.3,1.3
2023-09-25,27.3,32.0,24.5,87,1008.4,63,5.5,19.1,12.9,12.9
2023-09-26,25.5,27.1,24.2,92,1008.4,97,11.4,20.6,34.6,34.6
2023-09-27,25.3,27.5,23.8,92,1008.8,100,10.0,18.0,55.9,55.9
2023-09-28,25.2,27.2,23.8,94,1011.2,100,7.0,10.9,38.0,38.0
2023-09-29,26.4,30.4,23.9,90,1011.9,95,5.0,11.2,15.5,15.5
2023-09-30,27.5,31.2,24.0,86,1010.6,63,4.7,9.6,9.7,9.7
2023-10-01,28.4,32.7,24.5,81,1008.9,6,6.0,11.1,0.0,0.0
2023-10-02,28.1,32.3,24.4,82,1009.9,35,6.6,12.6,0.1,0.1
2023-10-03,28.3,32.6,24.0,80,1010.0,46,5.0,11.0,0.0,0.0
2023-10-04,29.0,33.3,25.0,80,1009.4,16,7.0,13.8,0.0,0.0
2023-10-05,29.2,33.0,25.1,79,1008.0,24,7.3,10.8,0.0,0.0
2023-10-06,28.6,32.2,24.0,83,1008.3,63,8.8,13.3,16.4,16.4
2023-10-07,25.9,29.0,24.2,83,1011.1,98,10.2,22.0,22.4,22.4
2023-10-08,25.7,29.2,23.8,68,1013.7,64,10.3,14.8,0.0,0.0
2023-10-09,25.7,29.6,22.0,65,1015.1,74,12.2,18.7,0.0,0.0
2023-10-10,25.4,28.0,22.9,67,1016.2,98,12.5,20.4,0.3,0.3
2023-10-11,25.1,28.0,22.7,68,1016.9,94,10.9,16.2,0.0,0.0
2023-10-12,24.4,26.5,22.6,77,1017.3,82,8.2,14.0,0.2,0.2
2023-10-13,25.3,29.4,22.0,78,1015.6,39,8.2,12.6,0.1,0.1
2023-10-14,25.5,28.9,23.0,74,1013.7,66,10.9,15.8,0.7,0.7
2023-10-15,24.7,28.1,22.5,69,1013.6,50,11.3,17.3,0.0,0.0
2023-10-16,25.4,29.4,21.1,71,1014.1,58,7.4,12.3,0.0,0.0
2023-10-17,25.8,30.4,21.4,73,1013.7,42,5.9,10.1,0.0,0.0
2023-10-18,26.4,31.3,21.6,77,1012.5,87,6.9,11.3,0.0,0.0
2023-10-19,27.3,31.6,23.6,76,1011.0,96,9.7,17.3,0.0,0.0
2023-10-20,27.0,30.1,24.0,63,1014.9,77,15.3,25.6,0.0,0.0
2023-10-21,24.6,26.5,22.8,51,1018.4,91,12.3,19.7,0.0,0.0
2023-10-22,23.9,27.0,21.9,67,1018.2,62,10.1,15.9,0.0,0.0
2023-10-23,24.6,28.6,21.2,77,1016.7,56,5.6,10.0,0.0,0.0
2023-10-24,25.8,30.1,21.2,79,1015.4,54,5.1,7.5,0.0,0.0
2023-10-25,26.9,31.6,22.6,74,1014.4,36,6.5,12.5,0.1,0.1
2023-10-26,27.2,31.7,23.2,71,1013.2,41,6.6,12.5,0.0,0.0
2023-10-27,27.1,31.6,22.1,74,1012.5,50,6.6,11.2,0.0,0.0
2023-10-28,26.0,28.8,23.9,82,1013.6,90,9.5,14.1,18.4,18.4
2023-10-29,24.1,25.9,22.3,86,1015.0,100,10.9,18.2,8.6,8.6
2023-10-30,24.6,28.5,22.4,72,1017.3,90,10.3,14.0,0.0,0.0
2023-10-31,24.7,28.8,21.2,73,1018.0,60,8.1,14.0,0.0,0.0
2023-11-01,24.5,29.0,20.5,78,1017.0,18,6.5,9.2,0.2,0.2
2023-11-02,24.8,29.5,20.5,79,1013.9,40,6.8,12.0,0.0,0.0
2023-11-03,26.1,30.9,21.8,80,1010.9,51,9.1,15.5,0.1,0.1
2023-11-04,26.5,30.1,24.0,84,1011.3,70,11.4,17.1,1.0,1.0
2023-11-05,27.3,31.5,24.1,82,1011.9,59,11.9,16.3,0.4,0.4
2023-11-06,25.5,30.1,22.1,86,1014.7,86,10.0,15.3,9.8,9.8
2023-11-07,24.1,28.0,21.4,78,1015.6,86,7.0,12.9,0.3,0.3
2023-11-08,25.4,29.9,21.0,82,1013.1,63,5.7,13.2,0.0,0.0
2023-11-09,26.8,31.0,22.9,83,1012.2,22,8.5,14.0,0.1,0.1
2023-11-10,27.4,31.6,24.3,82,1013.5,15,10.4,13.4,0.3,0.3
2023-11-11,27.3,31.4,24.2,83,1014.6,23,10.4,14.5,0.7,0.7
2023-11-12,24.9,27.5,22.0,88,1017.5,85,11.4,21.1,9.6,9.6
2023-11-13,17.0,21.6,15.9,79,1023.4,100,18.1,23.5,16.6,16.6
2023-11-14,18.0,21.1,15.9,71,1022.9,75,9.5,14.5,0.0,0.0
2023-11-15,19.7,23.2,16.6,77,1020.8,87,6.1,8.5,0.0,0.0
2023-11-16,19.7,22.3,17.6,64,1026.9,87,18.2,24.9,1.7,1.7
2023-11-17,18.5,24.0,13.7,64,1026.1,60,10.0,17.5,0.0,0.0
2023-11-18,18.4,23.9,13.2,63,1023.1,30,7.9,12.9,0.0,0.0
2023-11-19,19.3,24.4,13.6,67,1020.8,23,5.2,9.0,0.0,0.0
2023-11-20,19.2,24.7,13.6,75,1018.8,1,5.9,10.2,0.0,0.0
2023-11-21,19.6,25.2,14.6,79,1016.0,2,6.7,11.2,0.0,0.0
2023-11-22,20.3,25.0,16.0,85,1014.9,46,5.9,7.4,0.3,0.3
2023-11-23,21.8,27.1,17.2,83,1016.2,62,6.7,9.4,0.0,0.0
2023-11-24,22.9,28.2,19.0,80,1017.9,46,7.0,10.4,0.9,0.9
2023-11-25,22.6,27.5,18.3,80,1018.5,56,5.8,10.7,0.0,0.0
2023-11-26,22.3,27.2,19.0,81,1019.6,88,7.2,9.8,0.0,0.0
2023-11-27,22.5,27.5,18.0,78,1018.7,25,5.9,11.5,0.1,0.1
2023-11-28,21.8,26.8,17.5,76,1018.0,18,6.2,9.7,0.0,0.0
2023-11-29,22.4,27.1,18.2,81,1016.7,75,5.3,12.0,0.0,0.0
2023-11-30,23.1,26.0,21.4,84,1018.8,98,8.0,14.5,1.2,1.2
2023-12-01,19.6,21.2,18.3,76,1020.8,100,14.0,18.7,1.3,1.3
2023-12-02,18.4,19.2,17.6,72,1021.0,100,8.3,11.6,0.6,0.6
2023-12-03,19.0,20.6,17.5,76,1020.0,100,7.4,10.9,0.2,0.2
2023-12-04,19.3,20.9,18.0,74,1018.0,100,6.9,11.2,0.0,0.0
2023-12-05,20.4,23.6,18.2,77,1015.1,89,5.7,10.8,0.0,0.0
2023-12-06,20.1,22.4,17.5,83,1018.8,99,10.1,18.4,4.2,4.2
2023-12-07,19.5,24.6,14.8,70,1018.6,84,6.5,9.4,0.0,0.0
2023-12-08,20.8,26.0,15.9,73,1014.1,56,8.9,13.6,0.0,0.0
2023-12-09,22.9,28.3,18.0,82,1011.4,31,10.0,16.1,0.0,0.0
2023-12-10,24.4,28.1,22.2,88,1010.0,79,12.3,18.3,0.9,0.9
2023-12-11,25.2,28.7,23.2,86,1012.3,82,11.6,15.0,1.1,1.1
2023-12-12,24.8,28.4,22.5,86,1014.5,63,12.0,18.5,0.3,0.3
2023-12-13,23.7,27.3,20.7,83,1016.1,53,12.2,19.4,0.7,0.7
2023-12-14,24.4,28.2,21.6,84,1015.3,76,13.7,18.5,0.5,0.5
2023-12-15,25.2,30.2,22.4,82,1013.6,90,10.9,14.9,0.2,0.2
2023-12-16,19.1,23.8,14.6,67,1020.0,99,19.1,33.8,5.3,5.3
2023-12-17,13.1,15.6,11.6,65,1024.8,76,11.9,18.7,0.6,0.6
2023-12-18,14.9,17.8,11.6,66,1021.8,99,7.5,10.1,0.0,0.0
2023-12-19,13.9,15.4,12.1,66,1022.9,100,13.5,17.1,0.1,0.1
2023-12-20,14.3,17.0,12.6,56,1025.4,87,12.6,18.1,0.0,0.0
